Time,UUID,RSSI,
20231105 21:17:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231105 21:17:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65,
20231105 21:17:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68,
20231105 21:17:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20231105 21:17:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20231105 21:18:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20231105 21:18:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20231105 21:18:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 21:18:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:18:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20231105 21:18:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58,
20231105 21:18:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20231105 21:18:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20231105 21:18:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-72,
20231105 21:18:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:18:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20231105 21:18:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20231105 21:18:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68,
20231105 21:18:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20231105 21:18:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-72,
20231105 21:18:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20231105 21:18:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68,
20231105 21:18:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 21:18:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20231105 21:18:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-72,
