0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2000000000000002,1.4000000000000001,1.6,1.8,2.0,2.2,2.4000000000000004,2.6,2.8000000000000003,3.0,3.2,3.4000000000000004,3.6,3.8000000000000003,4.0,4.2,4.4,4.6000000000000005,4.800000000000001,5.0,5.2,5.4,5.6000000000000005,5.800000000000001,6.0,6.2,6.4,6.6000000000000005,6.800000000000001,7.0,7.2,7.4,7.6000000000000005,7.800000000000001,8.0
0.11072664359861592,0.11072664359861592,0.11072664359861592,0.42214532871972316,0.42214532871972316,0.4429065743944637,0.5536332179930796,0.5813148788927336,0.5813148788927336,0.7318339100346021,0.773356401384083,0.773356401384083,0.8200692041522492,0.8477508650519031,0.8477508650519031,0.9446366782006921,0.972318339100346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9584775086505191,0.9584775086505191,0.9584775086505191,0.9792387543252595,0.9792387543252595,0.9792387543252595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.08996539792387544,0.08996539792387544,0.08996539792387544,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.36678200692041524,0.36678200692041524,0.36678200692041524,0.4359861591695502,0.4359861591695502,0.45674740484429066,0.6228373702422145,0.6228373702422145,0.6228373702422145,0.7820069204152249,0.7820069204152249,0.7820069204152249,0.9117647058823529,0.9325259515570934,0.9325259515570934,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,1.0,1.0
0.11072664359861592,0.11072664359861592,0.11072664359861592,0.42214532871972316,0.42214532871972316,0.4429065743944637,0.5536332179930796,0.5813148788927336,0.5813148788927336,0.7318339100346021,0.773356401384083,0.773356401384083,0.8200692041522492,0.8477508650519031,0.8477508650519031,0.9446366782006921,0.972318339100346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9584775086505191,0.9584775086505191,0.9584775086505191,0.9792387543252595,0.9792387543252595,0.9792387543252595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.08996539792387544,0.08996539792387544,0.08996539792387544,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.36678200692041524,0.36678200692041524,0.36678200692041524,0.4359861591695502,0.4359861591695502,0.45674740484429066,0.6228373702422145,0.6228373702422145,0.6228373702422145,0.7820069204152249,0.7820069204152249,0.7820069204152249,0.9117647058823529,0.9325259515570934,0.9325259515570934,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,1.0,1.0
0.11072664359861592,0.11072664359861592,0.11072664359861592,0.42214532871972316,0.42214532871972316,0.4429065743944637,0.5536332179930796,0.5813148788927336,0.5813148788927336,0.7318339100346021,0.773356401384083,0.773356401384083,0.8200692041522492,0.8477508650519031,0.8477508650519031,0.9446366782006921,0.972318339100346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9584775086505191,0.9584775086505191,0.9584775086505191,0.9792387543252595,0.9792387543252595,0.9792387543252595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.08996539792387544,0.08996539792387544,0.08996539792387544,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.36678200692041524,0.36678200692041524,0.36678200692041524,0.4359861591695502,0.4359861591695502,0.45674740484429066,0.6228373702422145,0.6228373702422145,0.6228373702422145,0.7820069204152249,0.7820069204152249,0.7820069204152249,0.9117647058823529,0.9325259515570934,0.9325259515570934,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,0.9809688581314879,1.0,1.0
