Time,UUID,RSSI,
20231105 20:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57,
20231105 20:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231105 20:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 20:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20231105 20:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20231105 20:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20231105 20:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-53,
20231105 20:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20231105 20:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65,
20231105 20:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 20:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20231105 20:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 20:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-82,
20231105 20:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-53,
20231105 20:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59,
20231105 20:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20231105 20:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20231105 20:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231105 20:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20231105 20:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-82,
20231105 20:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-53,
20231105 20:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55,
20231105 20:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59,
20231105 20:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20231105 20:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231105 20:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74,
20231105 20:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20231105 20:48:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-49,
20231105 20:48:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59,
20231105 20:48:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20231105 20:48:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20231105 20:48:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74,
20231105 20:48:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 20:48:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20231105 20:48:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-53,
20231105 20:48:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20231105 20:48:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
