Timestamp,linacce_x,linacce_y,linacce_z,gyro_x,gyro_y,gyro_z,X-magnetometer,Y-magnetometer,Z-magnetometer,Yaw, worldXAccel,worldYAccel,worldZAccel,worldXgyro,worldYgyro,worldZgyro,Distance
20240115 08:24:18,0.48594,0.497671,0.024509,0.034481,0.454446,-0.057975,-1.666916,-1.378567,-14.554092,4.021555,0.28050256,0.48501018,-0.43050072,-0.01184839,0.44998318,-0.07353168,0.006
20240115 08:24:18,0.374811,0.472885,0.308021,0.097336,0.442727,-0.091001,-1.834023,-1.10812,-14.57341,6.8553376,0.46318012,0.47484553,-0.20307113,-0.021339938,0.43935007,-0.15529668,0.006
20240115 08:24:18,0.210731,0.462635,0.338711,0.136754,0.402244,-0.127223,-1.112183,-1.42791,-14.813293,7.039643,0.38795042,0.45748484,-0.045260787,-0.05223362,0.406774,-0.20560734,0.006
20240115 08:24:18,-0.116328,0.512342,0.33637,0.154865,0.328735,-0.127223,-1.463947,-1.268936,-14.559235,13.593274,0.19159603,0.4757507,0.20244737,-0.06270438,0.3453695,-0.23332123,0.006
20240115 08:24:18,-0.389841,0.494407,0.306882,0.144212,0.25416,-0.100589,-1.094639,-1.045982,-15.106003,14.449363,0.014261395,0.4254617,0.42505717,-0.04742647,0.27379182,-0.20441489,0.006
20240115 08:24:18,-0.496876,0.524969,0.371636,0.131427,0.175325,-0.068628,-1.351009,-1.917614,-14.783707,17.97119,-0.0012855828,0.4252363,0.5266012,-0.018736504,0.19329645,-0.17325687,0.006
20240115 08:24:18,-0.60414,0.578813,0.386486,0.136754,0.102881,-0.018557,-1.002419,0.462406,-14.533691,15.518528,-0.05162564,0.4613856,0.6331052,0.03582946,0.11566668,-0.14142749,0.006
20240115 08:24:18,-0.5443,0.538999,0.371092,0.152734,0.059202,0.022992,-1.148041,-1.807987,-14.788849,16.782837,-0.024180442,0.43672675,0.5721582,0.08650434,0.06729883,-0.13060439,0.006
20240115 08:24:18,-0.462429,0.460993,0.369592,0.181499,0.030437,0.059213,-1.420925,-1.735802,-14.662308,17.331894,0.032200128,0.37266338,0.5087756,0.13565879,0.035676006,-0.13523954,0.006
20240115 08:24:18,-0.393124,0.385017,0.242992,0.224113,0.025111,0.096501,-1.05801,-1.049683,-14.569504,14.377663,-0.024855465,0.32514063,0.4119546,0.1883572,0.028070671,-0.15469365,0.006
20240115 08:24:18,-0.306825,0.353325,0.107696,0.262465,0.036829,0.135918,-0.954422,-1.601486,-15.068344,12.191703,-0.08354726,0.32359377,0.2860589,0.23756531,0.03673155,-0.1745477,0.006
20240115 08:24:18,-0.14228,0.32258,-0.062097,0.289099,0.061332,0.17214,-0.997059,-1.326508,-14.684799,10.400256,-0.14442143,0.32059872,0.07328575,0.27855247,0.05905368,-0.18683068,0.006
20240115 08:24:18,-0.010147,0.199106,-0.219913,0.298687,0.093293,0.187055,-0.892704,-2.262093,-14.622696,8.700346,-0.21324466,0.21128626,-0.0996754,0.29347566,0.090696044,-0.19321397,0.006
20240115 08:24:18,0.06587,0.117493,-0.320179,0.281641,0.126319,0.191317,-1.129726,-1.809837,-14.520599,8.626723,-0.2641585,0.13312724,-0.20522003,0.28924474,0.123716764,-0.17901185,0.006
20240115 08:24:18,0.125395,0.048126,-0.297556,0.258204,0.143364,0.182794,-1.015755,-1.132767,-15.233521,6.477494,-0.21399854,0.05826049,-0.24442887,0.27315426,0.14167105,-0.15986072,0.006
20240115 08:24:18,0.189996,0.007037,-0.303489,0.232635,0.14443,0.164683,-0.909599,-1.126389,-15.098907,5.4023824,-0.19191265,0.014831386,-0.30203098,0.24603474,0.14333826,-0.14501818,0.006
20240115 08:24:18,0.158156,-0.027241,-0.415697,0.200675,0.157214,0.143376,-0.820602,-1.693825,-14.391129,5.7895184,-0.30897042,-0.014076759,-0.31700116,0.21048597,0.15580742,-0.12826528,0.006
20240115 08:24:18,0.103281,-0.11844,-0.519496,0.168715,0.182782,0.12633,-0.770035,-3.199528,-14.292343,7.354097,-0.42369947,-0.09190972,-0.30143404,0.17628093,0.18024302,-0.111237146,0.006
20240115 08:24:18,0.040395,-0.194915,-0.595669,0.143146,0.216873,0.116742,-0.697548,-2.823151,-13.780289,8.147946,-0.5138776,-0.15670308,-0.26662284,0.15147185,0.21314159,-0.09596191,0.006
20240115 08:24:18,0.004518,-0.292843,-0.722226,0.130362,0.26801,0.109285,-0.60331,-3.278088,-14.553497,7.1658444,-0.6439878,-0.25065115,-0.27189726,0.13618357,0.26441374,-0.09030543,0.006
20240115 08:24:18,0.071689,-0.315297,-0.880304,0.131427,0.347911,0.103958,-0.894505,-3.20406,-14.69519,7.6563435,-0.771902,-0.27099466,-0.37967274,0.12894307,0.3450064,-0.100335225,0.006
20240115 08:24:18,0.079931,-0.363673,-1.013783,0.135689,0.4374,0.100762,-0.364098,-2.98027,-14.302612,5.12032,-0.8921042,-0.31423444,-0.43960747,0.123596005,0.4346866,-0.10290997,0.006
20240115 08:24:18,0.111375,-0.481985,-1.069371,0.126101,0.520497,0.089043,-0.285213,-3.067062,-14.43013,3.5009456,-0.9352706,-0.4486103,-0.49148652,0.11422659,0.51909447,-0.0955962,0.006
20240115 08:24:18,0.164939,-0.647312,-1.027467,0.106924,0.560981,0.070932,0.112137,-3.134708,-14.153824,2.3877456,-0.8607508,-0.6032249,-0.5330322,0.08396025,0.55939466,-0.080793515,0.006
20240115 08:24:18,0.143422,-0.849002,-0.980989,0.072833,0.579092,0.026188,-0.039993,-3.04052,-15.099274,3.761506,-0.8017087,-0.7976892,-0.49762595,0.025035778,0.5785496,-0.07156743,0.006
20240115 08:24:18,0.043731,-1.000813,-0.877119,0.037677,0.567373,-0.033472,0.048618,-3.416069,-14.671967,6.043764,-0.6954642,-0.9242085,-0.3583951,-0.060608324,0.569224,-0.07291999,0.006
