label,Beacon_1,Beacon_2,Beacon_3,Beacon_4,Beacon_5,Beacon_6,Beacon_7
1.0,0.7804878048780488,0.8292682926829268,0.34146341463414637,0.2972972972972973,0.575,0.2926829268292683,
1.0,0.7317073170731707,0.8292682926829268,0.4634146341463415,0.4864864864864865,0.45,0.2926829268292683,
1.0,0.6585365853658537,0.926829268292683,0.4146341463414634,0.4864864864864865,0.35,0.4146341463414634,
1.0,0.6585365853658537,0.6585365853658537,0.4146341463414634,0.4594594594594595,0.35,0.4634146341463415,
1.0,0.6341463414634146,0.6585365853658537,0.5365853658536586,0.5405405405405406,0.425,0.4634146341463415,
1.0,0.5121951219512195,0.8536585365853658,0.5121951219512195,0.5405405405405406,0.325,0.4634146341463415,
1.0,0.5121951219512195,0.8536585365853658,0.5121951219512195,0.7837837837837838,0.475,0.24390243902439024,
1.0,0.7073170731707317,0.7804878048780488,0.5121951219512195,0.7837837837837838,0.475,0.34146341463414637,
1.0,0.6585365853658537,0.7804878048780488,0.2926829268292683,0.6756756756756757,0.45,0.36585365853658536,
1.0,0.5853658536585366,0.7804878048780488,0.2926829268292683,0.7297297297297297,0.375,0.36585365853658536,
1.0,0.5853658536585366,1.0,0.3902439024390244,0.7837837837837838,0.45,0.36585365853658536,
1.0,0.5853658536585366,1.0,0.5609756097560976,0.3783783783783784,0.45,0.36585365853658536,
1.0,0.5853658536585366,1.0,0.5609756097560976,0.3783783783783784,0.4,0.34146341463414637,
1.0,0.7804878048780488,1.0,0.3902439024390244,0.3783783783783784,0.425,0.34146341463414637,
1.0,0.7804878048780488,0.9512195121951219,0.5365853658536586,0.3783783783783784,0.425,0.43902439024390244,
2.0,0.6829268292682927,0.6585365853658537,0.5121951219512195,0.3783783783783784,0.375,0.36585365853658536,
2.0,0.4146341463414634,0.6585365853658537,0.5121951219512195,0.35135135135135137,0.375,0.36585365853658536,
2.0,0.7317073170731707,0.6463414634146342,0.21951219512195122,0.35135135135135137,0.375,0.2926829268292683,
2.0,0.7317073170731707,0.6341463414634146,0.43902439024390244,0.35135135135135137,0.3125,0.2926829268292683,
2.0,0.7317073170731707,0.6219512195121951,0.43902439024390244,0.4594594594594595,0.25,0.36585365853658536,
2.0,0.7317073170731707,0.6097560975609756,0.43902439024390244,0.4594594594594595,0.25,0.36585365853658536,
2.0,0.6341463414634146,0.6097560975609756,0.43902439024390244,0.4594594594594595,0.4,0.36585365853658536,
2.0,0.7073170731707317,0.6097560975609756,0.4878048780487805,0.35135135135135137,0.45,0.36585365853658536,
2.0,0.7073170731707317,0.9512195121951219,0.4878048780487805,0.35135135135135137,0.475,0.4634146341463415,
2.0,0.5853658536585366,0.8780487804878049,0.4878048780487805,0.35135135135135137,0.475,0.4634146341463415,
2.0,0.5853658536585366,0.7317073170731707,0.4878048780487805,0.35135135135135137,0.325,0.4878048780487805,
2.0,0.6829268292682927,0.7317073170731707,0.3902439024390244,0.2702702702702703,0.0,0.4878048780487805,
2.0,0.4878048780487805,0.8292682926829268,0.4878048780487805,0.32432432432432434,0.1,0.4878048780487805,
2.0,0.4878048780487805,0.4878048780487805,0.5853658536585366,0.32432432432432434,0.1,0.34146341463414637,
3.0,0.6829268292682927,0.6097560975609756,0.4634146341463415,0.5675675675675675,0.25,0.24390243902439024,
3.0,0.6829268292682927,0.7560975609756098,0.04878048780487805,0.5675675675675675,0.45,0.5121951219512195,
3.0,0.4146341463414634,0.6829268292682927,0.04878048780487805,0.32432432432432434,0.45,0.5121951219512195,
3.0,0.4878048780487805,0.6341463414634146,0.5121951219512195,0.32432432432432434,0.45,0.4878048780487805,
3.0,0.4878048780487805,0.6341463414634146,0.5121951219512195,0.43243243243243246,0.45,0.4878048780487805,
3.0,0.7073170731707317,0.6341463414634146,0.34146341463414637,0.4594594594594595,0.45,0.3902439024390244,
3.0,0.7073170731707317,0.6585365853658537,0.43902439024390244,0.2972972972972973,0.4,0.1951219512195122,
3.0,0.7317073170731707,0.6097560975609756,0.43902439024390244,0.2702702702702703,0.4,0.21951219512195122,
3.0,0.7317073170731707,0.6097560975609756,0.43902439024390244,0.4594594594594595,0.4,0.21951219512195122,
3.0,0.5365853658536586,0.6585365853658537,0.43902439024390244,0.4864864864864865,0.425,0.21951219512195122,
3.0,0.7804878048780488,0.6585365853658537,0.4634146341463415,0.4864864864864865,0.425,0.4878048780487805,
3.0,0.7804878048780488,0.6585365853658537,0.4878048780487805,0.4864864864864865,0.425,0.21951219512195122,
3.0,0.5121951219512195,0.6585365853658537,0.5121951219512195,0.5135135135135135,0.25,0.21951219512195122,
3.0,0.5121951219512195,0.6585365853658537,0.5121951219512195,0.4594594594594595,0.45,0.21951219512195122,
4.0,0.4146341463414634,0.8048780487804879,0.5365853658536586,0.5675675675675675,0.15,0.36585365853658536,
4.0,0.4878048780487805,0.8048780487804879,0.5121951219512195,0.5675675675675675,0.15,0.14634146341463414,
4.0,0.5853658536585366,0.6829268292682927,0.5121951219512195,0.5135135135135135,0.25,0.14634146341463414,
4.0,0.5853658536585366,0.6341463414634146,0.5121951219512195,0.6486486486486487,0.35,0.0,
4.0,0.4634146341463415,0.7804878048780488,0.5121951219512195,0.6486486486486487,0.35,0.2926829268292683,
4.0,0.5853658536585366,0.8292682926829268,0.43902439024390244,0.5675675675675675,0.3,0.2926829268292683,
4.0,0.5853658536585366,0.7804878048780488,0.4146341463414634,0.43243243243243246,0.3,0.2926829268292683,
4.0,0.4878048780487805,0.6829268292682927,0.4146341463414634,0.43243243243243246,0.3,0.34146341463414637,
4.0,0.5853658536585366,0.6829268292682927,0.5853658536585366,0.43243243243243246,0.3,0.024390243902439025,
4.0,0.5853658536585366,0.6829268292682927,0.5853658536585366,0.32432432432432434,0.25,0.024390243902439025,
4.0,0.4878048780487805,0.8048780487804879,0.4878048780487805,0.32432432432432434,0.25,0.024390243902439025,
4.0,0.4878048780487805,0.8780487804878049,0.4878048780487805,0.32432432432432434,0.25,0.024390243902439025,
4.0,0.4878048780487805,0.8780487804878049,0.4878048780487805,0.32432432432432434,0.175,0.34146341463414637,
4.0,0.4878048780487805,0.8780487804878049,0.21951219512195122,0.32432432432432434,0.35,0.34146341463414637,
5.0,0.5365853658536586,0.8292682926829268,0.4634146341463415,0.5945945945945946,0.175,0.04878048780487805,
5.0,0.6585365853658537,0.6585365853658537,0.4634146341463415,0.5405405405405406,0.175,0.3902439024390244,
5.0,0.6585365853658537,0.4878048780487805,0.4634146341463415,0.35135135135135137,0.325,0.3902439024390244,
5.0,0.6585365853658537,0.3170731707317073,0.43902439024390244,0.6486486486486487,0.425,0.36585365853658536,
5.0,0.6585365853658537,0.7560975609756098,0.43902439024390244,0.4864864864864865,0.425,0.4634146341463415,
5.0,0.6585365853658537,0.7560975609756098,0.4878048780487805,0.4864864864864865,0.2,0.3902439024390244,
5.0,0.7073170731707317,0.3902439024390244,0.4878048780487805,0.4864864864864865,0.2,0.3902439024390244,
5.0,0.7073170731707317,0.3902439024390244,0.4146341463414634,0.5945945945945946,0.2,0.3902439024390244,
5.0,0.5365853658536586,0.8536585365853658,0.3902439024390244,0.6216216216216216,0.225,0.17073170731707318,
5.0,0.5365853658536586,0.8292682926829268,0.3902439024390244,0.6216216216216216,0.225,0.024390243902439025,
5.0,0.4634146341463415,0.8292682926829268,0.5121951219512195,0.5945945945945946,0.225,0.1951219512195122,
5.0,0.5609756097560976,0.8292682926829268,0.43902439024390244,0.5675675675675675,0.225,0.1951219512195122,
5.0,0.5609756097560976,0.8048780487804879,0.43902439024390244,0.4864864864864865,0.225,0.1951219512195122,
5.0,0.5365853658536586,0.8048780487804879,0.3902439024390244,0.4864864864864865,0.3,0.0975609756097561,
6.0,0.4146341463414634,0.8048780487804879,0.4634146341463415,0.40540540540540543,0.225,0.5121951219512195,
6.0,0.4146341463414634,0.8048780487804879,0.5121951219512195,0.4864864864864865,0.275,0.5121951219512195,
6.0,0.4146341463414634,0.8048780487804879,0.3170731707317073,0.43243243243243246,0.275,0.6341463414634146,
6.0,0.4878048780487805,0.8048780487804879,0.3170731707317073,0.43243243243243246,0.275,0.6829268292682927,
6.0,0.5121951219512195,0.7073170731707317,0.5121951219512195,0.4864864864864865,0.275,0.6829268292682927,
6.0,0.5121951219512195,0.7317073170731707,0.3170731707317073,0.32432432432432434,0.275,0.5121951219512195,
6.0,0.43902439024390244,0.7560975609756098,0.3170731707317073,0.32432432432432434,0.2699999999999999,0.5609756097560976,
6.0,0.43902439024390244,0.7560975609756098,0.36585365853658536,0.32432432432432434,0.26499999999999985,0.5365853658536586,
6.0,0.5365853658536586,0.7560975609756098,0.3902439024390244,0.4594594594594595,0.2600000000000001,0.5365853658536586,
6.0,0.5365853658536586,0.7073170731707317,0.5121951219512195,0.40540540540540543,0.25500000000000006,0.6341463414634146,
6.0,0.3902439024390244,0.6341463414634146,0.24390243902439024,0.4594594594594595,0.25,0.6341463414634146,
6.0,0.4146341463414634,0.7317073170731707,0.24390243902439024,0.40540540540540543,0.075,0.4878048780487805,
6.0,0.4146341463414634,0.7804878048780488,0.24390243902439024,0.3783783783783784,0.1,0.7073170731707317,
6.0,0.4146341463414634,0.7804878048780488,0.24390243902439024,0.3783783783783784,0.1,0.5609756097560976,
7.0,0.7560975609756098,0.7560975609756098,0.7073170731707317,0.4594594594594595,0.175,0.5365853658536586,
7.0,0.6829268292682927,0.7560975609756098,0.7073170731707317,0.4594594594594595,0.175,0.5365853658536586,
7.0,0.6829268292682927,0.7804878048780488,0.7073170731707317,0.32432432432432434,0.4,0.4146341463414634,
7.0,0.6585365853658537,0.8048780487804879,0.5609756097560976,0.5945945945945946,0.15,0.4146341463414634,
7.0,0.6829268292682927,0.8292682926829268,0.5609756097560976,0.5945945945945946,0.15,0.4146341463414634,
7.0,0.6829268292682927,0.8292682926829268,0.5609756097560976,0.5945945945945946,0.225,0.4146341463414634,
7.0,0.6829268292682927,0.7804878048780488,0.7073170731707317,0.10810810810810811,0.225,0.6341463414634146,
7.0,0.6829268292682927,0.7804878048780488,0.7073170731707317,0.4594594594594595,0.225,0.3902439024390244,
7.0,0.6585365853658537,0.7804878048780488,0.6097560975609756,0.4594594594594595,0.375,0.3902439024390244,
7.0,0.6341463414634146,0.7804878048780488,0.6585365853658537,0.4864864864864865,0.375,0.3902439024390244,
7.0,0.6341463414634146,0.7560975609756098,0.6341463414634146,0.4864864864864865,0.4,0.5609756097560976,
7.0,0.6585365853658537,0.8048780487804879,0.6341463414634146,0.4864864864864865,0.4,0.5853658536585366,
7.0,0.6829268292682927,0.8048780487804879,0.5853658536585366,0.4864864864864865,0.45,0.5853658536585366,
7.0,0.7073170731707317,0.8048780487804879,0.6585365853658537,0.5675675675675675,0.475,0.5853658536585366,
8.0,0.5853658536585366,0.7560975609756098,0.7560975609756098,0.32432432432432434,0.3,0.34146341463414637,
