Time,UUID,RSSI,
20231117 17:13:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-57,
20231117 17:13:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20231117 17:13:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20231117 17:13:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20231117 17:13:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231117 17:13:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20231117 17:13:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-79,
20231117 17:13:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231117 17:13:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65,
20231117 17:13:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20231117 17:13:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231117 17:13:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20231117 17:13:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-79,
20231117 17:13:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-89,
20231117 17:14:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231117 17:14:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20231117 17:14:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20231117 17:14:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-75,
20231117 17:14:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231117 17:14:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20231117 17:14:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-89,
20231117 17:14:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20231117 17:14:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20231117 17:14:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20231117 17:14:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231117 17:14:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20231117 17:14:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20231117 17:14:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-89,
20231117 17:14:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-59,
20231117 17:14:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20231117 17:14:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20231117 17:14:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20231117 17:14:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231117 17:14:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20231117 17:14:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-59,
20231117 17:14:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20231117 17:14:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65,
20231117 17:14:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69,
20231117 17:14:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231117 17:14:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20231117 17:14:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20231117 17:14:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231117 17:14:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20231117 17:14:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231117 17:14:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20231117 17:14:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20231117 17:14:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231117 17:14:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20231117 17:14:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231117 17:14:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20231117 17:14:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20231117 17:14:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20231117 17:14:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231117 17:14:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20231117 17:14:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231117 17:14:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20231117 17:14:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20231117 17:14:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20231117 17:14:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231117 17:14:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20231117 17:14:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231117 17:14:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231117 17:14:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20231117 17:14:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-60,
20231117 17:14:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20231117 17:14:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20231117 17:14:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20231117 17:14:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-79,
20231117 17:14:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-82,
20231117 17:14:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20231117 17:14:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64,
20231117 17:14:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231117 17:14:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20231117 17:14:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81,
20231117 17:14:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-82,
20231117 17:14:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20231117 17:14:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231117 17:14:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231117 17:14:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20231117 17:14:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20231117 17:14:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-82,
20231117 17:14:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-87,
20231117 17:14:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20231117 17:14:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231117 17:14:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231117 17:14:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-76,
20231117 17:14:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20231117 17:14:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20231117 17:15:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-56,
20231117 17:15:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231117 17:15:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20231117 17:15:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20231117 17:15:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-80,
20231117 17:15:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20231117 17:15:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-56,
20231117 17:15:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20231117 17:15:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-79,
20231117 17:15:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20231117 17:15:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-83,
20231117 17:15:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20231117 17:15:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-56,
20231117 17:15:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20231117 17:15:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-79,
20231117 17:15:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-81,
20231117 17:15:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-83,
20231117 17:18:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231117 17:18:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231117 17:18:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20231117 17:18:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81,
20231117 17:18:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231117 17:18:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231117 17:18:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20231117 17:18:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20231117 17:18:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-83,
20231117 17:18:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231117 17:18:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231117 17:18:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20231117 17:18:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20231117 17:18:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20231117 17:18:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20231117 17:18:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231117 17:18:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20231117 17:18:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20231117 17:18:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-72,
20231117 17:18:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20231117 17:18:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81,
20231117 17:18:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-57,
20231117 17:18:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20231117 17:18:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-72,
20231117 17:18:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20231117 17:18:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20231117 17:18:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81,
20231117 17:18:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-59,
20231117 17:18:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-72,
20231117 17:18:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20231117 17:18:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20231117 17:18:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-77,
20231117 17:18:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81,
20231117 17:18:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-61,
20231117 17:18:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231117 17:18:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20231117 17:18:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20231117 17:18:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-77,
20231117 17:18:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81,
20231117 17:18:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231117 17:18:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231117 17:18:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20231117 17:18:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20231117 17:18:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-77,
20231117 17:18:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-57,
20231117 17:18:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20231117 17:18:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20231117 17:18:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-77,
20231117 17:18:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20231117 17:18:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-57,
20231117 17:18:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20231117 17:18:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20231117 17:18:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20231117 17:18:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231117 17:18:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20231117 17:18:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20231117 17:18:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20231117 17:18:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-80,
20231117 17:18:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-82,
20231117 17:18:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-57,
20231117 17:18:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231117 17:18:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76,
20231117 17:18:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-80,
