label,Beacon_1,Beacon_2,Beacon_3,Beacon_4,Beacon_5,Beacon_6,Beacon_7
1.0,0.5714285714285714,0.8205128205128205,0.28888888888888886,0.25,0.19148936170212766,0.38,0.29411764705882354
2.0,0.38095238095238093,0.8974358974358975,0.28888888888888886,0.5833333333333334,0.02127659574468085,0.52,0.22058823529411764
2.0,0.30952380952380953,0.8974358974358975,0.4222222222222222,0.5833333333333334,0.02127659574468085,0.52,0.14705882352941177
2.0,0.30952380952380953,0.8974358974358975,0.4222222222222222,0.5833333333333334,0.19148936170212766,0.52,0.4117647058823529
2.0,0.30952380952380953,0.8974358974358975,0.4444444444444444,0.5833333333333334,0.19148936170212766,0.54,0.3235294117647059
2.0,0.30952380952380953,0.8974358974358975,0.4444444444444444,0.4444444444444444,0.2127659574468085,0.44,0.3235294117647059
2.0,0.4523809523809524,0.8717948717948718,0.4444444444444444,0.4444444444444444,0.2127659574468085,0.34,0.3235294117647059
2.0,0.5952380952380952,0.9743589743589743,0.4444444444444444,0.25,0.2127659574468085,0.08,0.4117647058823529
2.0,0.5952380952380952,0.8717948717948718,0.35555555555555557,0.25,0.1276595744680851,0.52,0.08823529411764706
2.0,0.21428571428571427,0.9743589743589743,0.3111111111111111,0.3055555555555556,0.1276595744680851,0.52,0.08823529411764706
2.0,0.38095238095238093,0.9230769230769231,0.5555555555555556,0.3611111111111111,0.1276595744680851,0.52,0.4411764705882353
2.0,0.38095238095238093,0.8717948717948718,0.5555555555555556,0.5833333333333334,0.06382978723404255,0.545,0.4117647058823529
2.0,0.38095238095238093,0.8717948717948718,0.5555555555555556,0.5277777777777778,0.06382978723404255,0.57,0.029411764705882353
2.0,0.5,0.8717948717948718,0.5333333333333333,0.3888888888888889,0.10638297872340426,0.595,0.38235294117647056
2.0,0.5,0.9743589743589743,0.5333333333333333,0.4722222222222222,0.10638297872340426,0.62,0.38235294117647056
2.0,0.5,0.9743589743589743,0.4,0.4722222222222222,0.1702127659574468,0.0,0.058823529411764705
2.0,0.35714285714285715,0.9743589743589743,0.5777777777777777,0.4722222222222222,0.1702127659574468,0.24,0.058823529411764705
2.0,0.35714285714285715,0.9743589743589743,0.5777777777777777,0.4722222222222222,0.1702127659574468,0.24,0.058823529411764705
2.0,0.5952380952380952,0.8974358974358975,0.4,0.4722222222222222,0.1702127659574468,0.24,0.058823529411764705
2.0,0.5952380952380952,0.8974358974358975,0.4,0.4722222222222222,0.06382978723404255,0.46,0.22058823529411764
2.0,0.5952380952380952,1.0,0.5333333333333333,0.25,0.06382978723404255,0.24,0.38235294117647056
2.0,0.5952380952380952,1.0,0.5333333333333333,0.25,0.06382978723404255,0.64,0.38235294117647056
2.0,0.35714285714285715,0.9230769230769231,0.24444444444444444,0.4444444444444444,0.06382978723404255,0.64,0.38235294117647056
