Time,UUID,RSSI,
20240418 15:49:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57,
20240418 15:49:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-60,
20240418 15:49:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-66,
20240418 15:49:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20240418 15:49:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20240418 15:49:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20240418 15:49:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20240418 15:50:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-61,
20240418 15:50:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20240418 15:50:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20240418 15:50:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20240418 15:50:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-79,
20240418 15:50:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-86,
20240418 15:50:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-92,
20240418 15:50:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20240418 15:50:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-68,
20240418 15:50:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20240418 15:50:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20240418 15:50:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20240418 15:50:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-79,
20240418 15:50:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-91,
20240418 15:50:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20240418 15:50:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
