Time,UUID,RSSI,
20231105 20:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58,
20231105 20:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20231105 20:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20231105 20:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231105 20:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20231105 20:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20231105 20:48:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-84,
20231105 20:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231105 20:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 20:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20231105 20:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20231105 20:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20231105 20:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80,
20231105 20:48:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81,
20231105 20:48:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-53,
20231105 20:48:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20231105 20:48:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 20:48:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20231105 20:48:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20231105 20:48:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20231105 20:48:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81,
20231105 20:48:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-55,
20231105 20:48:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20231105 20:48:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 20:48:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-73,
20231105 20:48:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20231105 20:48:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20231105 20:48:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81,
20231105 20:48:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231105 20:48:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-62,
20231105 20:48:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20231105 20:48:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20231105 20:48:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20231105 20:48:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20231105 20:48:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231105 20:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-53,
20231105 20:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231105 20:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20231105 20:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20231105 20:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20231105 20:48:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
