Time,UUID,RSSI,
20240418 03:50:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57,
20240418 03:50:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20240418 03:50:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20240418 03:50:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20240418 03:50:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80,
20240418 03:50:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-80,
20240418 03:50:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-97,
20240418 03:51:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57,
20240418 03:51:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20240418 03:51:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80,
20240418 03:51:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-80,
20240418 03:51:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-86,
20240418 03:51:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-92,
20240418 03:51:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-97,
20240418 03:51:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57,
20240418 03:51:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20240418 03:51:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20240418 03:51:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-80,
20240418 03:51:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81,
20240418 03:51:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-89,
20240418 03:51:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-96,
20240418 03:51:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59,
20240418 03:51:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73,
20240418 03:51:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20240418 03:51:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20240418 03:51:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-80,
20240418 03:51:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-81,
20240418 03:51:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-89,
20240418 03:51:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69,
20240418 03:51:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73,
20240418 03:51:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74,
20240418 03:51:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
