Time,UUID,RSSI,
20231105 21:07:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20231105 21:07:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 21:07:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231105 21:07:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20231105 21:07:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-80,
20231105 21:07:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20231105 21:07:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 21:07:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74,
20231105 21:07:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-79,
20231105 21:07:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-81,
20231105 21:07:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231105 21:07:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75,
20231105 21:07:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-79,
20231105 21:07:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81,
20231105 21:07:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-81,
20231105 21:07:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20231105 21:07:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20231105 21:07:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20231105 21:07:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75,
20231105 21:07:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80,
20231105 21:07:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-60,
20231105 21:07:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231105 21:07:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231105 21:07:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-80,
20231105 21:07:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20231105 21:07:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231105 21:07:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20231105 21:07:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231105 21:07:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74,
20231105 21:07:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-82,
20231105 21:07:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20231105 21:07:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231105 21:07:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20231105 21:07:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20231105 21:07:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74,
20231105 21:07:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-59,
20231105 21:07:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231105 21:07:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231105 21:07:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20231105 21:07:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20231105 21:07:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-59,
20231105 21:07:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231105 21:07:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20231105 21:07:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-85,
20231105 21:07:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20231105 21:08:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231105 21:08:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20231105 21:08:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20231105 21:08:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20231105 21:08:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20231105 21:08:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231105 21:08:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231105 21:08:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:08:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 21:08:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-81,
20231105 21:08:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231105 21:08:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231105 21:08:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 21:08:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80,
20231105 21:08:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-81,
20231105 21:08:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231105 21:08:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231105 21:08:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 21:08:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80,
