Time,UUID,RSSI,
20231101 11:55:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57,
20231101 11:55:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20231101 11:55:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20231101 11:55:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20231101 11:55:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-81,
20231101 11:55:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-83,
20231101 11:55:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-52,
20231101 11:55:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20231101 11:55:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20231101 11:55:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20231101 11:55:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20231101 11:55:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-83,
20231101 11:55:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-85,
20231101 11:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-52,
20231101 11:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20231101 11:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66,
20231101 11:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20231101 11:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20231101 11:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20231101 11:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-85,
20231101 11:55:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-52,
20231101 11:55:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20231101 11:55:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-65,
20231101 11:55:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20231101 11:55:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20231101 11:55:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20231101 11:55:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-91,
20231101 11:55:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57,
20231101 11:55:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231101 11:55:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20231101 11:55:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20231101 11:55:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231101 11:55:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20231101 11:55:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20231101 11:55:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-53,
20231101 11:55:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65,
