Time,UUID,RSSI,
20231101 14:13:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-56,
20231101 14:13:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20231101 14:13:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20231101 14:13:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231101 14:13:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20231101 14:13:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-79,
20231101 14:13:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-86,
20231101 14:13:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-56,
20231101 14:13:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20231101 14:13:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20231101 14:13:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20231101 14:13:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20231101 14:13:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231101 14:13:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20231101 14:13:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59,
20231101 14:13:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20231101 14:13:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231101 14:13:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20231101 14:13:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20231101 14:13:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20231101 14:13:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231101 14:13:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-52,
20231101 14:13:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
