Time,UUID,RSSI,
20231101 11:24:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-51,
20231101 11:24:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-60,
20231101 11:24:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20231101 11:24:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231101 11:24:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-80,
20231101 11:24:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83,
20231101 11:24:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-84,
20231101 11:24:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54,
20231101 11:24:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231101 11:24:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231101 11:24:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20231101 11:24:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231101 11:24:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-80,
20231101 11:24:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83,
20231101 11:24:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54,
20231101 11:24:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20231101 11:24:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20231101 11:24:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20231101 11:24:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75,
20231101 11:24:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20231101 11:24:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-80,
20231101 11:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54,
20231101 11:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-59,
20231101 11:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20231101 11:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-66,
20231101 11:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-70,
20231101 11:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231101 11:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20231101 11:24:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54,
20231101 11:24:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20231101 11:24:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63,
20231101 11:24:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-66,
20231101 11:24:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-70,
20231101 11:24:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231101 11:24:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231101 11:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-49,
20231101 11:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58,
20231101 11:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20231101 11:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231101 11:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231101 11:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76,
20231101 11:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-81,
20231101 11:24:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-55,
20231101 11:24:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58,
20231101 11:24:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20231101 11:24:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-69,
20231101 11:24:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20231101 11:24:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76,
20231101 11:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54,
20231101 11:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20231101 11:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20231101 11:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20231101 11:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231101 11:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231101 11:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231101 11:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-49,
20231101 11:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-59,
20231101 11:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231101 11:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20231101 11:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231101 11:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231101 11:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-81,
20231101 11:25:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-49,
20231101 11:25:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20231101 11:25:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63,
20231101 11:25:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231101 11:25:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231101 11:25:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75,
20231101 11:25:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20231101 11:25:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54,
20231101 11:25:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20231101 11:25:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231101 11:25:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20231101 11:25:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231101 11:25:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231101 11:25:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72,
20231101 11:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-50,
20231101 11:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58,
20231101 11:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231101 11:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20231101 11:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231101 11:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20231101 11:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-82,
20231101 11:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-50,
20231101 11:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20231101 11:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231101 11:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20231101 11:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231101 11:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231101 11:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76,
20231101 11:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54,
20231101 11:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20231101 11:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20231101 11:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231101 11:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231101 11:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75,
20231101 11:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76,
20231101 11:25:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-50,
20231101 11:25:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63,
20231101 11:25:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20231101 11:25:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20231101 11:25:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231101 11:25:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20231101 11:25:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76,
20231101 11:25:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-49,
20231101 11:25:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231101 11:25:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20231101 11:25:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65,
20231101 11:25:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231101 11:25:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20231101 11:25:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-81,
20231101 11:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-50,
20231101 11:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231101 11:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20231101 11:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231101 11:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20231101 11:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20231101 11:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-81,
20231101 11:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54,
20231101 11:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231101 11:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20231101 11:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231101 11:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20231101 11:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72,
20231101 11:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20231101 11:25:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-49,
20231101 11:25:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20231101 11:25:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65,
20231101 11:25:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
