Time,UUID,RSSI,
20240517 13:38:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20240517 13:38:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20240517 13:38:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-77,
20240517 13:38:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20240517 13:38:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-81,
20240517 13:38:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20240517 13:38:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-89,
20240517 13:38:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-60,
20240517 13:38:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20240517 13:38:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20240517 13:38:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20240517 13:38:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20240517 13:38:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-81,
20240517 13:38:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-85,
20240517 13:38:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57,
20240517 13:38:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20240517 13:38:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69,
20240517 13:38:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76,
20240517 13:38:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20240517 13:38:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-77,
20240517 13:38:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-85,
20240517 13:38:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-57,
20240517 13:38:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20240517 13:38:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20240517 13:38:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20240517 13:38:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-77,
20240517 13:38:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20240517 13:38:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20240517 13:38:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20240517 13:38:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20240517 13:38:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20240517 13:38:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20240517 13:38:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20240517 13:38:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20240517 13:38:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20240517 13:38:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58,
