Time,UUID,RSSI,
20240319 15:55:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20240319 15:55:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70,
20240319 15:55:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20240319 15:55:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20240319 15:55:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-80,
20240319 15:55:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-88,
20240319 15:55:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-91,
20240319 15:55:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20240319 15:55:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70,
20240319 15:55:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20240319 15:55:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20240319 15:55:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-83,
20240319 15:55:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20240319 15:55:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-91,
20240319 15:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-55,
20240319 15:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20240319 15:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20240319 15:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20240319 15:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-81,
20240319 15:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20240319 15:55:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-91,
20240319 15:55:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-60,
20240319 15:55:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
