Time,UUID,RSSI,
20231105 21:01:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-57,
20231105 21:01:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68,
20231105 21:01:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231105 21:01:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231105 21:01:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20231105 21:01:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20231105 21:01:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231105 21:01:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20231105 21:01:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20231105 21:01:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 21:01:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20231105 21:01:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20231105 21:01:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:01:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20231105 21:01:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 21:01:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20231105 21:01:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20231105 21:01:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:01:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20231105 21:01:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 21:01:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20231105 21:01:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20231105 21:01:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:01:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20231105 21:01:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20231105 21:01:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231105 21:01:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:01:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74,
20231105 21:01:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20231105 21:01:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20231105 21:01:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20231105 21:01:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231105 21:01:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:01:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74,
20231105 21:01:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20231105 21:02:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20231105 21:02:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231105 21:02:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70,
20231105 21:02:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-70,
20231105 21:02:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20231105 21:02:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231105 21:02:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231105 21:02:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20231105 21:02:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:02:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20231105 21:02:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20231105 21:02:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20231105 21:02:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20231105 21:02:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:02:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20231105 21:02:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20231105 21:02:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67,
20231105 21:02:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 21:02:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:02:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20231105 21:02:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20231105 21:02:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20231105 21:02:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231105 21:02:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20231105 21:02:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20231105 21:02:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20231105 21:02:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20231105 21:02:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231105 21:02:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 21:02:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20231105 21:02:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231105 21:02:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20231105 21:02:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231105 21:02:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231105 21:02:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20231105 21:02:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20231105 21:02:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20231105 21:02:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231105 21:02:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231105 21:02:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20231105 21:02:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231105 21:02:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20231105 21:02:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231105 21:02:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231105 21:02:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20231105 21:02:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20231105 21:02:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20231105 21:02:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20231105 21:02:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:02:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 21:02:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20231105 21:02:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20231105 21:02:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72,
20231105 21:02:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20231105 21:02:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20231105 21:02:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20231105 21:02:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20231105 21:02:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20231105 21:02:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20231105 21:02:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20231105 21:02:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20231105 21:02:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
