Time,UUID,RSSI,
20231101 12:17:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54,
20231101 12:17:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231101 12:17:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20231101 12:17:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20231101 12:17:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74,
20231101 12:17:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-81,
20231101 12:17:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-84,
20231101 12:17:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54,
20231101 12:17:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58,
20231101 12:17:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66,
20231101 12:17:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20231101 12:17:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20231101 12:17:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80,
20231101 12:17:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-81,
20231101 12:17:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61,
20231101 12:17:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-61,
20231101 12:17:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-62,
20231101 12:17:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20231101 12:17:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20231101 12:17:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-75,
20231101 12:17:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80,
20231101 12:17:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-52,
20231101 12:17:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20231101 12:17:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
