Time,UUID,RSSI,
20240117 16:23:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-60,
20240117 16:23:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20240117 16:23:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20240117 16:23:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20240117 16:23:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20240117 16:23:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-79,
20240117 16:23:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-83,
20240117 16:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-50,
20240117 16:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-60,
20240117 16:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20240117 16:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20240117 16:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20240117 16:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-83,
20240117 16:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-85,
20240117 16:23:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-46,
20240117 16:23:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-50,
20240117 16:23:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-60,
20240117 16:23:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20240117 16:23:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20240117 16:23:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-83,
20240117 16:23:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-85,
20240117 16:23:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-49,
20240117 16:23:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59,
20240117 16:23:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-60,
20240117 16:23:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
