Timestamp,linacce_x,linacce_y,linacce_z,gyro_x,gyro_y,gyro_z,X-magnetometer,Y-magnetometer,Z-magnetometer,Yaw, worldXAccel,worldYAccel,worldZAccel,worldXgyro,worldYgyro,worldZgyro,Distance
03:34:21,0.287088,0.069103,-1.041788,0.413255,-0.013415,-0.243946,-2.883778,-30.533775,-1.980164,172.37943,-0.50163436,0.022458687,0.5485121,0.13349688,-0.03700895,-0.10585444,0.003
03:34:21,0.284485555,0.0695691299999999,-1.040324495,0.4102667,-0.013931695,-0.24427626,-2.8675041,-30.53874647,-1.974318735,170.62083805,-0.5025578085,0.023365781915,0.5493334099999999,0.1311644611,-0.0373560926199999,-0.1035629531999999,0.003
03:34:21,0.28188311,0.07003526,-1.03886099,0.4072784,-0.01444839,-0.24460652,-2.8512302,-30.54371794,-1.96847347,168.86224610000002,-0.5034812569999999,0.02427287683,0.55015472,0.1288320422,-0.03770323524,-0.1012714664,0.003
03:34:21,0.279280665,0.07050139,-1.0373974849999998,0.4042901,-0.014965085,-0.24493678,-2.8349563,-30.54868941,-1.962628205,167.10365415,-0.5044047054999999,0.025179971745,0.55097603,0.1264996233,-0.03805037786,-0.0989799795999999,0.003
03:34:21,0.27667822,0.0709675199999999,-1.03593398,0.4013018,-0.01548178,-0.24526704,-2.8186824,-30.55366088,-1.95678294,165.3450622,-0.505328154,0.02608706666,0.5517973399999999,0.1241672044,-0.0383975204799999,-0.0966884928,0.003
03:34:21,0.274075775,0.07143365,-1.034470475,0.3983135,-0.0159984749999999,-0.2455973,-2.8024085,-30.55863235,-1.950937675,163.58647025000002,-0.5062516024999999,0.026994161575,0.55261865,0.1218347855,-0.0387446631,-0.0943970059999999,0.003
03:34:21,0.27147333,0.07189978,-1.03300697,0.3953252,-0.01651517,-0.24592756,-2.7861346,-30.56360382,-1.94509241,161.8278783,-0.5071750509999999,0.02790125649,0.55343996,0.1195023666,-0.03909180572,-0.0921055192,0.003
03:34:21,0.268870885,0.0723659099999999,-1.031543465,0.3923369,-0.017031865,-0.24625782,-2.7698607,-30.56857529,-1.939247145,160.06928635000003,-0.5080984995,0.028808351405,0.5542612699999999,0.1171699477,-0.03943894834,-0.0898140324,0.003
03:34:21,0.26626844,0.07283204,-1.03007996,0.3893486,-0.0175485599999999,-0.24658808,-2.7535868,-30.57354676,-1.93340188,158.31069440000002,-0.509021948,0.02971544632,0.55508258,0.1148375288,-0.03978609096,-0.0875225456,0.003
03:34:21,0.263665995,0.07329817,-1.028616455,0.3863603,-0.018065255,-0.24691834,-2.7373129,-30.57851823,-1.927556615,156.55210245,-0.5099453964999999,0.030622541235,0.55590389,0.1125051099,-0.04013323358,-0.0852310588,0.003
